date,open,high,low,close,change,ADX,EMA_12,KAMA,MA_10,MACD,MACD_signal,MACD_hist,RSI,PSAR,SMA_20
2019/8/12,2907.07,2907.58,2873.14,2883.09,-1.22%,31.66,2928.22,2935.42,2922.95,-16.85,-4.36,-12.5,39.94,2950.41,2962.51
2019/8/13,2880.72,2943.31,2877.05,2926.32,1.50%,30.85,2927.93,2935.02,2914.26,-15.76,-6.64,-9.12,47.32,2822.12,2958.63
2019/8/14,2894.15,2894.15,2839.64,2840.6,-2.93%,30.79,2914.49,2928.22,2900.29,-21.56,-9.62,-11.94,37.49,2824.54,2951.43
2019/8/15,2846.2,2856.67,2825.51,2847.6,0.25%,30.97,2904.2,2924.07,2889.69,-25.3,-12.76,-12.54,38.61,2943.31,2944.06
2019/8/16,2864.74,2893.63,2864.74,2888.68,1.44%,30.01,2901.81,2923.5,2885.35,-24.66,-15.14,-9.52,44.86,2940.95,2939.66
2019/8/19,2913.48,2931.0,2913.48,2923.65,1.21%,28.17,2905.17,2923.5,2893.24,-21.09,-16.33,-4.76,49.57,2938.65,2936.59
2019/8/20,2919.01,2923.63,2899.6,2900.51,-0.79%,26.75,2904.45,2923.28,2895.12,-19.9,-17.04,-2.86,46.73,2936.38,2931.35
2019/8/21,2922.04,2928.73,2917.91,2924.43,0.82%,25.31,2907.53,2923.3,2899.16,-16.83,-17.0,0.17,49.93,2934.16,2926.59
2019/8/22,2930.94,2939.08,2904.51,2922.95,-0.05%,24.27,2909.9,2923.3,2897.65,-14.36,-16.47,2.12,49.73,2825.51,2922.55
2019/8/23,2911.07,2927.01,2834.97,2847.11,-2.59%,24.61,2900.24,2920.82,2890.49,-18.3,-16.84,-1.46,40.76,2827.78,2913.62
2019/8/26,2866.7,2879.27,2856.0,2878.38,1.10%,24.92,2896.88,2920.6,2890.02,-18.69,-17.21,-1.48,45.15,2830.01,2906.49
2019/8/27,2893.14,2898.79,2860.59,2869.16,-0.32%,24.64,2892.61,2919.16,2884.31,-19.52,-17.67,-1.85,44.12,2832.19,2899.29
2019/8/28,2861.28,2890.03,2853.27,2887.94,0.65%,24.51,2891.89,2918.24,2889.04,-18.44,-17.82,-0.62,46.8,2834.33,2894.66
2019/8/29,2910.37,2930.5,2905.67,2924.58,1.27%,23.28,2896.92,2918.55,2896.74,-14.47,-17.15,2.68,51.67,2836.42,2893.21
2019/8/30,2937.09,2940.43,2913.32,2926.46,0.06%,21.89,2901.47,2918.73,2900.52,-11.04,-15.93,4.89,51.92,2838.47,2892.93
2019/9/3,2909.01,2914.39,2891.85,2906.27,-0.69%,21.07,2902.21,2918.59,2898.78,-9.84,-14.71,4.87,49.06,2842.55,2896.01
2019/9/4,2924.67,2938.84,2921.86,2937.78,1.08%,19.69,2907.68,2919.04,2902.51,-6.27,-13.02,6.75,53.37,2846.47,2898.81
2019/9/5,2960.6,2985.86,2960.6,2976.0,1.30%,19.19,2918.19,2920.92,2907.66,-0.36,-10.49,10.13,58.02,2850.23,2903.41
2019/9/6,2980.33,2985.03,2972.51,2978.71,0.09%,18.72,2927.5,2923.02,2913.24,4.5,-7.49,11.99,58.33,2858.36,2905.44
2019/9/9,2988.43,2989.43,2969.39,2978.43,-0.01%,18.38,2935.34,2935.74,2926.37,8.23,-4.35,12.58,58.28,2866.01,2908.43
2019/9/10,2971.01,2979.39,2957.01,2979.39,0.03%,17.71,2942.11,2944.34,2936.47,11.13,-1.25,12.38,58.41,2875.89,2913.25
2019/9/11,2981.41,3000.93,2975.31,3000.93,0.72%,17.58,2951.16,2959.87,2949.65,15.0,2.0,13.0,61.3,2884.97,2916.98
2019/9/12,3009.08,3020.74,3000.92,3009.57,0.29%,17.88,2960.15,2973.06,2961.81,18.55,5.31,13.24,62.43,2896.57,2925.43
2019/9/13,3012.21,3017.33,3002.9,3007.39,-0.07%,18.15,2967.42,2980.12,2970.09,20.94,8.43,12.51,61.94,2911.47,2933.42
2019/9/16,2996.41,3002.19,2990.67,2997.96,-0.31%,18.0,2972.12,2982.73,2977.24,21.83,11.11,10.71,59.75,2924.58,2938.88
2019/9/17,2995.67,3006.21,2993.73,3005.7,0.26%,17.95,2977.28,2989.69,2987.19,22.89,13.47,9.42,60.97,2936.12,2942.98
2019/9/18,3001.5,3007.83,2978.57,3006.73,0.03%,17.38,2981.81,2994.16,2994.08,23.54,15.48,8.06,61.14,2946.27,2948.29
2019/9/19,3010.36,3021.99,3003.16,3006.79,0.00%,17.23,2985.66,2996.22,2997.16,23.79,17.14,6.65,61.15,2955.21,2952.41
2019/9/20,3008.42,3016.37,2984.68,2992.07,-0.49%,16.46,2986.64,2996.08,2998.5,22.54,18.22,4.32,57.07,2964.56,2955.87
2019/9/23,2983.5,2999.15,2982.23,2991.78,-0.01%,15.66,2987.43,2995.93,2999.83,21.28,18.83,2.45,56.99,2972.6,2963.1
2019/9/24,3002.43,3007.98,2957.73,2966.6,-0.84%,14.96,2984.23,2995.28,2998.55,18.04,18.68,-0.63,50.33,3021.99,2967.51
2019/9/25,2968.35,2989.82,2952.96,2984.87,0.62%,14.45,2984.33,2994.96,2996.95,16.76,18.29,-1.54,54.49,3020.7,2973.3
2019/9/26,2985.73,2987.28,2963.71,2977.62,-0.24%,13.98,2983.29,2993.52,2993.75,14.98,17.63,-2.65,52.61,3018.0,2977.78
2019/9/27,2985.47,2987.31,2945.53,2961.79,-0.53%,14.12,2979.99,2989.86,2989.19,12.16,16.54,-4.38,48.66,3015.39,2979.64
2019/9/30,2967.07,2983.85,2967.07,2976.74,0.50%,14.25,2979.49,2989.41,2987.07,11.0,15.43,-4.43,52.3,3011.2,2982.16
2019/10/1,2983.69,2992.53,2938.7,2940.25,-1.23%,15.18,2973.45,2983.09,2980.52,7.05,13.75,-6.7,44.08,3007.26,2983.86
2019/10/2,2924.78,2924.78,2874.93,2887.61,-1.79%,17.34,2960.24,2963.69,2968.61,-0.32,10.94,-11.26,35.43,3001.78,2981.35
2019/10/3,2885.38,2911.13,2855.94,2910.63,0.80%,19.63,2952.61,2957.48,2959.0,-4.25,7.9,-12.15,40.89,2989.09,2978.08
2019/10/4,2918.56,2953.74,2918.56,2952.01,1.42%,20.15,2952.52,2957.33,2954.99,-3.99,5.52,-9.51,49.21,2973.11,2976.74
2019/10/7,2944.23,2959.75,2935.68,2938.79,-0.45%,20.42,2950.41,2956.64,2949.69,-4.79,3.46,-8.25,46.94,2855.94,2974.76
2019/10/8,2920.4,2925.47,2892.66,2893.06,-1.56%,21.48,2941.58,2953.29,2942.34,-9.01,0.97,-9.97,40.05,2858.02,2970.44
2019/10/9,2911.1,2929.32,2907.41,2919.4,0.91%,22.32,2938.17,2951.84,2935.79,-10.11,-1.25,-8.86,45.05,2860.05,2966.37
2019/10/10,2918.55,2948.46,2917.12,2938.13,0.64%,22.44,2938.16,2951.55,2931.84,-9.36,-2.87,-6.49,48.35,2862.04,2962.8
2019/10/11,2963.07,2993.28,2963.07,2970.27,1.09%,21.23,2943.1,2951.67,2932.69,-6.11,-3.52,-2.59,53.51,2864.0,2960.94
2019/10/14,2965.81,2972.84,2962.94,2966.15,-0.14%,20.1,2946.65,2951.78,2931.63,-3.82,-3.58,-0.24,52.78,2869.17,2959.35
2019/10/15,2973.61,3003.28,2973.61,2995.68,1.00%,19.07,2954.19,2953.21,2937.17,0.38,-2.79,3.16,57.27,2874.13,2958.85
2019/10/16,2989.68,2997.54,2985.2,2989.69,-0.20%,18.11,2959.65,2956.96,2947.38,3.18,-1.59,4.77,56.11,2881.88,2958.0
2019/10/17,3000.77,3008.29,2991.79,2997.95,0.28%,17.5,2965.55,2960.59,2956.11,6.0,-0.07,6.07,57.39,2889.17,2957.55
2019/10/18,2996.84,3000.0,2976.31,2986.2,-0.39%,16.46,2968.72,2961.33,2959.53,7.2,1.38,5.82,54.93,2898.7,2957.26
2019/10/21,2996.48,3007.33,2995.35,3006.72,0.69%,15.7,2974.57,2964.54,2966.32,9.7,3.04,6.66,58.3,2907.46,2958.01
2019/10/22,3010.73,3014.57,2995.04,2995.99,-0.36%,15.2,2977.86,2970.44,2976.62,10.69,4.57,6.12,55.94,2915.53,2959.48
2019/10/23,2994.01,3004.78,2991.21,3004.52,0.28%,14.6,2981.97,2976.05,2985.13,12.03,6.06,5.96,57.41,2925.43,2960.46
2019/10/24,3014.78,3016.07,3000.42,3010.29,0.19%,14.4,2986.32,2981.01,2992.35,13.39,7.53,5.86,58.43,2934.35,2962.09
2019/10/25,3003.32,3027.39,3001.94,3022.55,0.41%,14.54,2991.9,2985.61,2997.57,15.29,9.08,6.21,60.57,2944.15,2965.13
2019/10/28,3032.12,3044.08,3032.12,3039.42,0.56%,15.13,2999.21,2994.36,3004.9,17.95,10.86,7.09,63.37,2955.81,2968.27
2019/10/29,3035.39,3047.87,3034.81,3036.89,-0.08%,15.79,3005.0,2998.32,3009.02,19.63,12.61,7.02,62.65,2969.93,2973.1
2019/10/30,3039.74,3050.1,3026.29,3046.77,0.33%,16.01,3011.43,3005.52,3014.73,21.5,14.39,7.12,64.36,2983.96,2981.06
2019/11/1,3052.36,3066.95,3052.36,3066.91,0.66%,16.71,3019.97,3016.01,3021.63,24.34,16.38,7.96,67.59,2997.19,2988.87
2019/11/4,3078.96,3085.2,3074.87,3078.27,0.37%,17.83,3028.94,3033.63,3030.83,27.19,18.54,8.65,69.29,3011.14,2995.18
2019/11/5,3080.8,3083.95,3072.15,3074.62,-0.12%,18.73,3035.96,3042.55,3037.62,28.82,20.6,8.22,68.06,3025.95,3001.97
2019/11/6,3075.1,3078.34,3065.89,3076.78,0.07%,19.26,3042.24,3054.34,3045.7,29.94,22.46,7.47,68.42,3037.8,3011.16
2019/11/7,3087.02,3097.77,3080.23,3085.18,0.27%,20.29,3048.85,3064.95,3053.77,31.15,24.2,6.95,69.83,3047.28,3019.45
2019/11/8,3081.25,3093.09,3073.58,3093.08,0.26%,20.89,3055.65,3074.69,3062.05,32.37,25.83,6.53,71.14,3057.38,3027.2
2019/11/11,3080.33,3088.33,3075.82,3087.01,-0.20%,21.46,3060.48,3077.78,3068.49,32.47,27.16,5.31,68.67,3065.46,3033.03
2019/11/12,3089.28,3102.61,3084.73,3091.84,0.16%,22.4,3065.3,3080.95,3073.74,32.57,28.24,4.32,69.58,3071.92,3039.32
2019/11/13,3082.76,3098.06,3078.8,3094.04,0.07%,22.93,3069.72,3084.41,3079.45,32.45,29.08,3.36,70.0,3078.06,3044.24
2019/11/14,3090.75,3098.2,3083.26,3096.63,0.08%,23.43,3073.86,3087.44,3084.44,32.19,29.7,2.49,70.52,3078.8,3049.58
2019/11/15,3107.92,3120.46,3104.6,3120.46,0.77%,24.57,3081.03,3095.9,3089.79,33.52,30.47,3.05,74.86,3083.26,3055.71
2019/11/18,3117.91,3124.17,3112.06,3122.03,0.05%,25.73,3087.34,3101.96,3094.17,34.31,31.24,3.07,75.12,3090.7,3062.5
2019/11/19,3127.45,3127.64,3113.47,3120.18,-0.06%,26.9,3092.39,3106.72,3098.72,34.39,31.87,2.52,74.15,3097.39,3068.17
2019/11/20,3114.66,3118.97,3091.41,3108.46,-0.38%,26.6,3094.86,3106.91,3101.89,33.12,32.12,1.0,68.14,3127.64,3073.8
2019/11/21,3108.49,3110.11,3094.55,3103.54,-0.16%,26.32,3096.2,3106.74,3103.73,31.36,31.97,-0.61,65.73,3126.92,3078.75
2019/11/22,3111.41,3112.87,3099.26,3110.29,0.22%,26.17,3098.37,3106.91,3105.45,30.16,31.61,-1.44,67.43,3126.21,3083.75
2019/11/25,3117.44,3133.83,3117.44,3133.64,0.75%,26.77,3103.79,3111.2,3110.11,30.74,31.43,-0.69,72.51,3091.41,3089.3
2019/11/26,3134.85,3142.69,3131.0,3140.52,0.22%,27.61,3109.44,3116.05,3114.98,31.39,31.43,-0.03,73.81,3092.26,3094.36
2019/11/29,3145.49,3154.26,3139.34,3140.98,0.01%,28.72,3114.3,3120.06,3119.67,31.58,31.46,0.13,73.9,3094.28,3099.56
2019/12/2,3143.85,3144.31,3110.78,3113.87,-0.86%,28.02,3114.23,3119.9,3121.4,29.21,31.01,-1.8,60.83,3097.87,3102.92
2019/12/3,3087.41,3094.97,3070.33,3093.2,-0.66%,26.4,3110.99,3118.61,3118.67,25.37,29.88,-4.51,53.11,3154.26,3104.23
2019/12/4,3103.5,3119.38,3102.53,3112.76,0.63%,25.02,3111.27,3118.54,3117.74,23.63,28.63,-5.0,58.48,3152.58,3105.96
2019/12/5,3119.21,3119.45,3103.76,3117.43,0.15%,23.73,3112.21,3118.53,3117.47,22.37,27.38,-5.01,59.67,3150.94,3108.1
2019/12/6,3134.62,3150.6,3134.62,3145.91,0.91%,23.52,3117.4,3119.88,3121.21,23.4,26.58,-3.18,66.04,3070.33,3111.55
2019/12/9,3141.86,3148.87,3135.46,3135.96,-0.32%,23.33,3120.25,3120.5,3124.46,23.15,25.9,-2.75,62.33,3071.94,3114.09
2019/12/10,3135.36,3142.12,3126.13,3132.52,-0.11%,22.73,3122.14,3120.8,3126.68,22.41,25.2,-2.79,61.06,3073.51,3116.06
2019/12/11,3135.75,3143.98,3133.21,3141.63,0.29%,22.23,3125.14,3121.01,3127.48,22.31,24.62,-2.31,63.21,3075.05,3118.79
2019/12/12,3141.23,3176.28,3138.47,3168.57,0.86%,22.75,3131.82,3122.5,3130.28,24.12,24.52,-0.4,68.7,3076.56,3122.63
2019/12/13,3166.65,3182.68,3156.51,3168.8,0.01%,23.4,3137.51,3123.94,3133.06,25.28,24.67,0.61,68.75,3080.55,3126.37
2019/12/16,3183.63,3197.71,3183.63,3191.45,0.71%,24.38,3145.81,3133.95,3140.82,27.71,25.28,2.43,72.72,3086.68,3131.11
2019/12/17,3195.4,3198.22,3191.03,3192.52,0.03%,25.31,3152.99,3150.95,3150.76,29.39,26.1,3.28,72.89,3095.56,3134.71
2019/12/18,3195.21,3198.48,3191.14,3191.14,-0.04%,26.17,3158.86,3161.07,3158.59,30.25,26.93,3.32,72.25,3105.83,3138.17
2019/12/19,3192.32,3205.48,3192.32,3205.37,0.45%,27.17,3166.02,3172.83,3167.39,31.72,27.89,3.83,74.73,3116.94,3142.43
2019/12/20,3223.33,3225.65,3216.03,3221.22,0.49%,28.61,3174.51,3184.79,3174.92,33.78,29.07,4.71,77.18,3129.34,3148.07
2019/12/23,3226.05,3227.78,3222.3,3224.01,0.09%,29.99,3182.13,3199.25,3183.72,35.22,30.3,4.92,77.59,3144.75,3154.09
2019/12/26,3225.45,3240.08,3220.51,3239.91,0.49%,31.56,3191.02,3216.51,3194.46,37.22,31.68,5.54,79.82,3159.69,3160.57
2019/12/27,3247.23,3247.93,3234.37,3240.02,0.00%,33.18,3198.56,3226.45,3204.3,38.38,33.02,5.35,79.83,3175.77,3165.89
2019/12/30,3240.09,3240.92,3216.57,3221.29,-0.58%,33.5,3202.05,3225.6,3209.57,37.35,33.89,3.46,70.28,3190.2,3169.93
2020/1/2,3215.18,3258.14,3212.03,3257.85,1.13%,34.24,3210.64,3233.01,3218.48,39.03,34.92,4.12,76.25,3201.75,3175.77
2020/1/3,3226.36,3246.15,3222.34,3234.85,-0.71%,34.93,3214.36,3233.14,3222.82,38.07,35.55,2.52,67.11,3212.03,3181.82
2020/1/6,3217.55,3246.84,3214.64,3246.28,0.35%,35.06,3219.27,3234.29,3228.19,37.8,36.0,1.8,69.09,3258.14,3189.47
2020/1/7,3241.86,3244.91,3232.43,3237.18,-0.28%,35.18,3222.03,3234.47,3232.8,36.43,36.08,0.34,65.7,3257.27,3195.7
2020/1/8,3238.59,3267.07,3236.67,3253.05,0.49%,35.93,3226.8,3235.7,3237.57,36.2,36.11,0.1,68.6,3214.64,3202.48
2020/1/9,3266.03,3275.58,3263.67,3274.7,0.67%,36.85,3234.17,3238.59,3242.91,37.34,36.35,0.99,72.07,3215.69,3208.92
2020/1/10,3281.81,3282.99,3260.86,3265.35,-0.29%,37.89,3238.97,3239.86,3247.05,37.06,36.5,0.57,68.54,3218.08,3215.39
2020/1/13,3271.13,3288.13,3268.43,3288.13,0.70%,38.98,3246.53,3242.57,3251.87,38.24,36.84,1.4,72.12,3221.98,3223.17
2020/1/14,3285.35,3294.25,3277.19,3283.15,-0.15%,40.13,3252.16,3244.43,3256.18,38.33,37.14,1.19,70.24,3227.27,3230.24
2020/1/15,3282.27,3298.66,3280.69,3289.29,0.19%,41.31,3257.88,3249.0,3262.98,38.45,37.4,1.05,71.24,3233.97,3236.28
2020/1/16,3302.97,3317.11,3302.82,3316.81,0.84%,42.81,3266.94,3255.03,3268.88,40.3,37.98,2.32,75.23,3241.73,3243.68
2020/1/17,3323.66,3329.88,3318.86,3329.62,0.39%,44.43,3276.59,3271.33,3278.36,42.32,38.85,3.47,76.85,3252.28,3250.59
2020/1/21,3321.03,3329.79,3316.61,3320.79,-0.27%,45.75,3283.39,3278.75,3285.81,42.71,39.62,3.09,73.3,3264.7,3257.0
2020/1/22,3330.02,3337.77,3320.04,3321.75,0.03%,47.13,3289.29,3287.59,3294.26,42.61,40.22,2.39,73.45,3275.13,3263.53
2020/1/23,3315.77,3326.88,3301.87,3325.54,0.11%,46.92,3294.87,3294.67,3301.51,42.34,40.64,1.7,74.04,3286.4,3269.54
2020/1/24,3333.1,3333.18,3281.53,3295.47,-0.90%,45.36,3294.96,3294.69,3303.59,39.25,40.37,-1.11,62.18,3337.77,3273.25
2020/1/27,3247.16,3258.85,3234.5,3243.63,-1.57%,42.54,3287.06,3293.67,3301.42,32.25,38.74,-6.49,47.93,3336.65,3274.23
2020/1/28,3255.35,3285.78,3253.22,3276.24,1.01%,40.08,3285.4,3293.48,3300.23,29.0,36.79,-7.79,54.93,3332.56,3276.05
2020/1/29,3289.46,3293.47,3271.89,3273.4,-0.09%,38.06,3283.55,3293.29,3299.25,25.89,34.61,-8.72,54.24,3328.64,3277.72
2020/1/30,3256.45,3285.91,3242.8,3283.66,0.31%,35.6,3283.57,3293.22,3298.69,23.99,32.49,-8.5,56.36,3324.87,3280.84
2020/1/31,3282.33,3282.33,3214.68,3225.52,-1.77%,34.18,3274.64,3286.13,3289.56,17.58,29.51,-11.93,43.96,3321.26,3279.22
2020/2/3,3235.66,3268.44,3235.66,3248.92,0.73%,32.86,3270.68,3283.16,3281.49,14.22,26.45,-12.23,48.84,3314.86,3279.92
2020/2/4,3280.61,3306.92,3280.61,3297.59,1.50%,30.76,3274.82,3283.36,3279.17,15.32,24.22,-8.91,57.18,3308.85,3282.49
2020/2/5,3324.91,3337.58,3313.75,3334.69,1.13%,29.67,3284.03,3283.78,3280.47,18.96,23.17,-4.21,62.24,3214.68,3287.36
2020/2/6,3344.92,3347.96,3334.39,3345.78,0.33%,28.92,3293.53,3284.45,3282.49,22.48,23.03,-0.55,63.62,3217.14,3292.0
2020/2/7,3335.54,3341.42,3322.12,3327.71,-0.54%,27.78,3298.79,3285.19,3285.71,23.54,23.13,0.41,59.78,3222.37,3294.65
2020/2/10,3318.28,3352.26,3317.77,3352.09,0.73%,27.02,3306.99,3291.6,3296.56,26.05,23.72,2.33,63.03,3227.39,3298.99
2020/2/11,3365.87,3375.63,3352.72,3357.75,0.17%,26.89,3314.8,3296.4,3304.71,28.17,24.61,3.56,63.76,3234.89,3302.47
2020/2/12,3370.5,3381.47,3369.72,3379.45,0.65%,26.92,3324.75,3304.46,3315.32,31.24,25.93,5.31,66.49,3246.15,3307.28
2020/2/13,3365.9,3385.09,3360.52,3373.94,-0.16%,26.56,3332.31,3309.86,3324.34,32.85,27.32,5.53,65.15,3259.68,3311.52
2020/2/14,3378.08,3380.69,3366.15,3380.16,0.18%,26.22,3339.67,3329.31,3339.81,34.23,28.7,5.53,65.98,3274.73,3314.68
2020/2/18,3369.04,3375.01,3355.61,3370.29,-0.29%,25.45,3344.38,3337.71,3351.95,34.14,29.79,4.35,63.39,3287.97,3316.72
2020/2/19,3380.39,3393.52,3378.83,3386.15,0.47%,25.28,3350.81,3345.75,3360.8,34.94,30.82,4.12,65.72,3299.63,3319.99
2020/2/20,3380.45,3389.15,3341.02,3373.23,-0.38%,23.66,3354.26,3347.35,3364.66,34.14,31.48,2.66,62.24,3312.77,3322.56
2020/2/21,3360.5,3360.76,3328.45,3337.75,-1.05%,22.2,3351.72,3347.26,3363.85,30.3,31.25,-0.95,53.8,3324.08,3323.17
2020/2/24,3257.61,3259.81,3214.65,3225.89,-3.35%,23.31,3332.36,3335.58,3353.67,18.01,28.6,-10.59,36.85,3393.52,3319.69
2020/2/25,3238.94,3246.99,3118.77,3128.21,-3.03%,25.42,3300.95,3287.36,3331.28,0.39,22.96,-22.56,28.43,3389.94,3313.92
2020/2/26,3139.9,3182.51,3108.99,3116.39,-0.38%,27.47,3272.56,3243.52,3307.15,-14.36,15.5,-29.85,27.6,3379.1,3305.93
2020/2/27,3062.54,3097.07,2977.39,2978.76,-4.42%,30.27,3227.36,3146.01,3267.08,-36.73,5.05,-41.78,20.26,3362.89,3291.2
2020/2/28,2916.9,2959.72,2855.84,2954.22,-0.82%,33.38,3185.34,3074.8,3225.11,-55.8,-7.12,-48.68,19.27,3332.05,3274.72
2020/3/2,2974.28,3090.96,2945.19,3090.23,4.60%,33.79,3170.71,3076.78,3196.11,-59.25,-17.55,-41.71,37.43,3284.43,3267.96
2020/3/3,3096.46,3136.72,2976.63,3003.37,-2.81%,33.48,3144.96,3065.39,3159.42,-68.21,-27.68,-40.53,32.42,3241.57,3255.68
2020/3/4,3045.75,3130.97,3034.38,3130.12,4.22%,33.19,3142.68,3069.82,3133.82,-64.34,-35.01,-29.33,44.17,3203.0,3247.31
2020/3/5,3075.7,3083.04,2999.83,3023.94,-3.39%,33.22,3124.41,3065.56,3098.89,-69.05,-41.82,-27.23,38.18,3168.28,3231.77
2020/3/6,2954.2,2985.93,2901.54,2972.37,-1.71%,33.95,3101.02,3056.52,3062.35,-76.06,-48.67,-27.39,35.65,3137.04,3213.1
2020/3/9,2863.89,2863.89,2734.43,2746.56,-7.60%,35.5,3046.49,3018.17,3014.42,-98.7,-58.68,-40.03,27.17,3108.92,3184.04
2020/3/10,2813.48,2882.59,2734.0,2882.23,4.94%,36.65,3021.22,3012.37,2989.82,-104.5,-67.84,-36.66,36.89,3063.98,3160.55
2020/3/11,2825.6,2825.6,2707.22,2741.38,-4.89%,37.86,2978.17,2994.44,2952.32,-119.08,-78.09,-40.99,32.1,3017.78,3129.73
2020/3/12,2630.86,2660.95,2478.86,2480.64,-9.51%,39.83,2901.62,2949.38,2902.51,-149.95,-92.46,-57.49,25.5,2968.09,3084.79
2020/3/13,2569.99,2711.33,2492.37,2711.02,9.29%,40.98,2872.3,2943.12,2878.19,-154.04,-104.78,-49.27,37.69,2880.03,3051.65
2020/3/16,2508.59,2562.98,2380.94,2386.13,-11.98%,42.43,2797.5,2887.7,2807.78,-181.42,-120.1,-61.31,30.19,2807.82,3001.94
2020/3/17,2425.66,2553.93,2367.04,2529.19,6.00%,43.81,2756.23,2869.05,2760.36,-189.38,-133.96,-55.42,36.21,2722.44,2959.89
2020/3/18,2436.5,2453.57,2280.52,2398.1,-5.18%,45.36,2701.13,2821.92,2687.16,-203.92,-147.95,-55.97,33.37,2651.36,2910.49
2020/3/19,2393.48,2466.97,2319.78,2409.39,0.47%,46.62,2656.25,2787.69,2625.7,-212.09,-160.78,-51.31,33.85,2577.19,2862.29
2020/3/20,2431.94,2453.01,2295.56,2304.92,-4.34%,47.86,2602.2,2744.3,2558.96,-224.41,-173.51,-50.9,31.58,2517.86,2810.65
2020/3/23,2290.71,2300.73,2191.86,2237.4,-2.93%,49.33,2546.07,2709.42,2508.04,-236.88,-186.18,-50.7,30.17,2470.39,2761.23
2020/3/24,2344.44,2449.71,2344.44,2447.33,9.38%,48.79,2530.88,2696.06,2464.55,-227.21,-194.39,-32.83,39.25,2191.86,2727.18
2020/3/25,2457.77,2571.42,2407.53,2475.56,1.15%,47.06,2522.37,2689.66,2437.97,-214.8,-198.47,-16.33,40.37,2197.02,2695.14
2020/3/26,2501.29,2637.01,2500.72,2630.07,6.24%,44.86,2538.94,2688.67,2452.91,-190.29,-196.83,6.54,46.23,2211.99,2677.71
2020/3/27,2555.87,2615.91,2520.02,2541.47,-3.37%,42.82,2539.33,2685.56,2435.96,-176.0,-192.67,16.67,43.59,2237.49,2657.07
2020/3/30,2558.98,2631.8,2545.28,2626.65,3.35%,40.78,2552.76,2683.07,2460.01,-155.99,-185.33,29.34,46.74,2261.47,2633.89
2020/3/31,2614.69,2641.39,2571.15,2584.59,-1.60%,38.78,2557.66,2682.07,2465.55,-141.9,-176.65,34.75,45.39,2284.0,2612.95
2020/4/1,2498.08,2522.75,2447.49,2470.5,-4.41%,37.8,2544.25,2679.38,2472.79,-138.34,-168.98,30.64,41.86,2312.59,2579.97
2020/4/2,2458.54,2533.22,2455.79,2526.9,2.28%,36.78,2541.58,2676.44,2484.54,-129.48,-161.08,31.61,44.17,2338.89,2555.12
2020/4/3,2514.92,2538.18,2459.96,2488.65,-1.51%,35.77,2533.44,2669.69,2502.91,-124.11,-153.69,29.58,42.92,2363.09,2530.93
2020/4/6,2578.28,2676.85,2574.57,2663.68,7.03%,33.42,2553.48,2669.06,2545.54,-104.53,-143.86,39.33,49.89,2385.36,2526.79
2020/4/7,2738.65,2756.89,2657.67,2659.41,-0.16%,31.5,2569.77,2668.57,2566.75,-88.33,-132.75,44.42,49.73,2414.51,2515.65
2020/4/8,2685.0,2760.75,2663.3,2749.98,3.41%,29.74,2597.5,2674.04,2594.19,-67.41,-119.68,52.27,53.16,2455.59,2516.08
2020/4/9,2766.99,2818.57,2762.36,2789.82,1.45%,28.58,2627.09,2678.46,2610.16,-47.08,-105.16,58.08,54.62,2498.31,2531.54
2020/4/13,2776.99,2818.57,2721.17,2761.63,-1.01%,27.08,2647.78,2684.14,2632.18,-32.86,-90.7,57.84,53.35,2549.56,2534.07
2020/4/14,2805.1,2851.85,2805.1,2846.06,3.06%,25.98,2678.29,2695.15,2654.12,-14.61,-75.48,60.88,56.6,2592.6,2557.06
2020/4/15,2795.64,2801.88,2761.54,2783.36,-2.20%,24.5,2694.45,2700.11,2674.0,-5.14,-61.42,56.27,53.61,2639.26,2569.77
2020/4/16,2799.34,2806.51,2764.32,2799.55,0.58%,23.16,2710.62,2715.78,2706.9,3.62,-48.41,52.03,54.28,2677.53,2589.85
2020/4/17,2842.43,2879.22,2830.88,2874.56,2.68%,22.59,2735.84,2741.85,2741.67,16.43,-35.44,51.87,57.36,2708.91,2613.1
2020/4/20,2845.62,2868.98,2820.43,2823.16,-1.79%,21.94,2749.28,2753.93,2775.12,22.18,-23.92,46.1,54.65,2742.97,2639.02
2020/4/21,2784.81,2785.54,2727.1,2736.56,-3.07%,20.43,2747.32,2753.56,2782.41,19.52,-15.23,34.75,50.32,2879.22,2663.97
2020/4/22,2787.89,2815.1,2775.95,2799.31,2.29%,19.21,2755.32,2755.49,2796.4,22.22,-7.74,29.96,53.21,2876.18,2681.57
2020/4/23,2810.42,2844.9,2794.26,2797.8,-0.05%,18.36,2761.85,2756.11,2801.18,23.97,-1.4,25.36,53.13,2873.2,2697.69
2020/4/24,2812.64,2842.71,2791.76,2836.74,1.39%,17.55,2773.38,2757.28,2805.87,28.16,4.51,23.65,55.01,2870.27,2708.02
2020/4/27,2854.65,2887.72,2852.89,2878.48,1.47%,17.26,2789.55,2762.1,2817.56,34.46,10.5,23.96,57.0,2727.1,2724.87
2020/4/28,2909.96,2921.15,2860.71,2863.39,-0.52%,17.32,2800.91,2762.88,2819.29,37.8,15.96,21.84,56.04,2730.31,2736.71
2020/4/29,2918.46,2954.86,2912.16,2939.51,2.66%,17.68,2822.23,2775.43,2834.91,46.06,21.98,24.07,59.74,2737.95,2754.45
